"","Date","Returns"
"337",2021-05-05,0.00105707269012889
"338",2021-05-06,0.0103882396334143
"339",2021-05-07,0.00725523804539474
"340",2021-05-10,-0.0240626876032808
"341",2021-05-11,-0.0141494666002382
"342",2021-05-12,-0.0306455260591481
"343",2021-05-13,0.010171054052293
"344",2021-05-14,0.0236744878290018
"345",2021-05-17,0.00226415719988537
"346",2021-05-18,-0.00777546109627902
"347",2021-05-19,0.00228961004401729
"348",2021-05-20,0.0203145014337096
"349",2021-05-21,-0.00467541645144465
"350",2021-05-24,0.0259160587291838
"351",2021-05-25,0.000996691065909161
"352",2021-05-26,0.0101020938127112
"353",2021-05-27,-0.0128288114419952
"354",2021-05-28,0.00375981163993888
"355",2021-06-01,0.00753921125598911
"356",2021-06-02,-0.00351672588975838
"357",2021-06-03,-0.00690862850618501
"358",2021-06-04,0.019418390935896
"359",2021-06-07,0.00582776110184824
"360",2021-06-08,0.00677323446566103
"361",2021-06-09,0.00343769036257324
"362",2021-06-10,0.01204883618436
"363",2021-06-11,-0.00304634813184279
"364",2021-06-14,0.00520134948310957
"365",2021-06-15,-0.00252788732259823
"366",2021-06-16,-0.00267346216051134
"367",2021-06-17,0.00535174989656895
"368",2021-06-18,-0.00637860168190851
"369",2021-06-21,0.00704308741946313
"370",2021-06-22,0.00429659343372535
"371",2021-06-23,-0.00424519114054434
"372",2021-06-24,0.00646714864386766
"373",2021-06-25,-0.00225734183954707
"374",2021-06-28,-0.00138289172490236
"375",2021-06-29,-0.00633611376586529
"376",2021-06-30,-0.00559016935758105
"377",2021-07-01,0.00836367747837397
"378",2021-07-02,0.0184294484704477
"379",2021-07-06,0.00813964022684477
"380",2021-07-07,0.00235909342078244
"381",2021-07-08,-0.0069468499351899
"382",2021-07-09,0.0030723823814105
"383",2021-07-12,0.00760753804680103
"384",2021-07-13,0.00329189729843016
"385",2021-07-14,0.00827136993026123
"386",2021-07-15,-0.00619719183358836
"387",2021-07-16,0.0044012507639879
"388",2021-07-19,-0.019851374946823
"389",2021-07-20,0.0141923998394526
"390",2021-07-21,0.0113689626115567
"391",2021-07-22,0.0054752501708224
"392",2021-07-23,0.0331033642063572
"393",2021-07-26,0.0131804921719008
"394",2021-07-27,-0.0206055399144915
"395",2021-07-28,-0.00303826526898821
"396",2021-07-29,0.00116514316709715
"397",2021-07-30,-0.00971082513506794
"398",2021-08-02,0.00566726570115428
"399",2021-08-03,0.00213389259995544
"400",2021-08-04,-0.00184713610339315
